Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Hauāuru 67","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Conservative Party","Democrats for Social Credit","Green Party","Labour Party","Libertarianz","Mana","Māori Party","National Party","New Zealand First Party","United Future","Total Valid Party Votes","Informal Party Votes"
,Mana
"Pukeatua","Pukeatua School, 2110 Arapuni Road",0,0,0,0,0,1,2,0,2,6,1,1,0,13,0
"Stratford","Avon School, Hamlet Street",0,0,0,0,0,1,17,0,1,6,1,4,0,30,0
,"Stratford High School, Swansea Road",0,0,1,0,0,0,5,0,1,2,0,0,0,9,0
,"Stratford Methodist Church Hall, Regan Street (opposite New World)",0,0,0,0,0,8,5,1,6,5,4,6,0,35,1
,"Stratford Primary School, Regan Street",0,0,0,0,0,0,7,0,1,1,3,3,0,15,0
"Taharoa","Taharoa School, Main Road",0,0,0,0,0,3,20,0,3,13,3,0,0,42,2
"Te Kawa Crossroads","Te Kawa Crossroads Hall, corner State Highway 3 & Te Kawa Road",0,0,0,0,0,2,7,0,1,3,3,3,0,19,0
"Te Kuiti","Centennial Park School, 50 Te Kuiti Road",0,0,2,0,0,9,62,0,10,17,1,4,1,106,1
,"Te Kuiti Courthouse, Queen Street",0,0,1,0,0,10,38,0,14,23,6,3,0,95,2
,"Te Kuiti High School, Hospital Road",0,0,1,1,0,1,7,0,0,5,2,3,0,20,1
,"Te Kuiti Primary School, Rora Street",0,0,0,0,0,15,42,0,3,12,8,13,0,93,2
"Tikorangi","Tikorangi School, 356 Ngatimaru Road",0,0,1,0,0,1,6,0,1,2,5,2,0,18,0
"Tongaporutu","Tongaporutu Hall, Tongaporutu Road",0,0,1,0,0,0,3,0,1,1,0,0,0,6,0
"Urenui","Urenui School, Takiroa Street",0,0,0,0,0,3,9,0,2,11,5,5,1,36,0
"Waitomo Caves","Waitomo School, Hotel Access Road",0,0,0,0,0,8,4,0,4,4,2,2,0,24,0
,Taupō
"Arapuni","Arapuni Community Hall, 47 Arapuni Road",0,0,0,0,0,3,14,0,1,2,0,1,0,21,0
"Lichfield","Lichfield School and Community Hall, Kells Lane",0,0,0,0,0,0,2,0,1,4,0,2,0,9,0
"Mangakino","Mangakino Senior Citizens Hall, 25 College Street",0,0,0,0,1,4,34,0,8,19,2,6,0,74,2
"Marotiri","Marotiri School, 1569 State Highway 32",0,0,0,0,0,2,2,0,0,1,1,0,0,6,0
"Okoroire","Kuranui School, 66 Waiomou Road",0,0,0,0,0,0,2,0,0,0,2,4,0,8,1
"Putaruru","Putaruru Baptist Church Hall, 52 Arapuni Street",0,0,0,1,0,7,40,0,6,13,2,19,0,88,5
,"Putaruru College, 1 Junction Street",0,0,0,0,0,1,11,0,1,0,2,4,0,19,1
,"St Patrick's Hall, 5 McKenzie Street",0,0,0,0,0,3,22,0,8,14,8,10,0,65,1
"Tirau","Tirau War Memorial Hall, 27 Main Road",0,0,1,1,0,2,21,0,3,5,5,6,0,44,0
"Tirohanga ","Tirohanga School, 851 Tirohanga Road",0,0,0,0,0,1,4,0,0,8,2,1,0,16,1
"Tokoroa","Amisfield School, 10 Moffat Road",0,0,0,0,0,0,16,0,4,3,2,3,0,28,1
,"David Henry School, 4-8 Thompson Street",0,0,1,0,0,6,44,0,5,7,3,3,0,69,3
,"St John Ambulance Hall,  62 Logan Street",1,0,2,0,0,8,63,0,16,26,10,15,0,141,4
,"St Luke's Pacific Island Presbyterian Church Hall, corner Maraetai Road & Kelso Street",0,0,2,1,0,2,52,0,6,10,4,6,0,83,3
,"Strathmore School, 27 Strathmore Drive",0,0,0,0,0,2,48,0,5,8,0,5,0,68,1
,"Tainui Full Primary School, 63- 69 Tainui Street",0,0,3,0,0,3,40,0,11,18,4,4,0,83,5
,"Tokoroa Central School, 3 Clyde Street",0,0,0,0,0,8,44,0,11,9,0,6,0,78,4
,"Tokoroa North School, 29 Paraonui Road",0,0,2,0,0,2,33,0,7,9,3,3,0,59,3
"Whakamaru","Whakamaru School, 36 Kaahu Road",0,0,0,0,0,0,3,0,0,4,3,0,0,10,0
,Whanganui
"Aramoho","Aramoho School, 2 Mitchell Street",1,0,0,1,0,15,47,0,6,23,5,8,0,106,5
,"Churton School, Burmah Street",0,0,2,0,0,6,17,0,10,9,1,4,0,49,0
,"Cullinane College, 15 Peat Street",0,0,0,1,0,9,28,0,3,12,1,5,0,59,3
"Brunswick","Brunswick School, Campbell Road",0,0,0,0,0,1,2,0,0,1,2,2,0,8,0
"Castlecliff","Aranui School, 14 Aranui Avenue",0,0,0,0,0,6,15,0,4,7,0,0,0,32,0
,"Castlecliff School, 25 Polson Street",1,0,0,0,0,11,71,0,4,38,4,10,0,139,3
,"St Luke's Church Hall, 34 Manuka Street",0,0,0,0,0,5,21,0,2,17,0,5,0,50,1
,"Te Kura O Kokohuia, 36 Matipo Street",0,0,0,0,0,12,20,0,12,45,3,9,0,101,3
"Eltham","Eltham School, 69 Conway Road",0,0,0,0,0,6,9,0,8,7,2,4,0,36,1
,"St Mark's Parish Hall, 235 High Street",0,0,0,0,0,3,6,0,0,7,1,3,0,20,1
"Fordell","Fordell School, Budge Street",0,0,0,0,0,4,0,0,0,0,2,0,0,6,0
"Gonville","Baden Powell Scout Hall, 13 Swiss Avenue",0,0,3,3,0,15,38,0,7,20,1,6,0,93,5
,"St Peters Parish Hall, 72 Koromiko Road",0,0,0,2,0,7,15,0,5,9,4,5,0,47,3
"Hawera","Hawera High School, 13 Camberwell Road",0,0,0,0,0,6,10,0,5,13,2,2,0,38,0
,"Hawera Primary School, Manawapou Road entrance",0,0,1,0,0,2,16,0,2,14,5,1,0,41,2
,"Highland Pipe Band Hall, Collins Street",0,0,1,0,0,7,11,0,3,7,9,2,0,40,1
,"Presbyterian Centre, 35 Argyle Street",0,0,1,0,0,6,20,0,3,11,4,1,0,46,2
,"Public Hospital, 37 Hunter Street",0,0,0,0,0,2,4,0,2,3,1,0,0,12,0
,"Ramanui School, 85 Fairfield Road",1,0,1,0,0,13,34,0,5,14,3,3,0,74,9
,"Tawhiti School, Perth Street ",0,0,0,0,0,4,24,0,0,9,2,0,0,39,2
,"Turuturu School, 194 Glover Road",0,0,0,0,0,4,6,0,1,5,6,0,0,22,0
"Kakaramea","Kakaramea School, 2193 Main South Road ",0,0,0,0,0,1,2,0,2,2,2,0,0,9,0
"Kakatahi","Kakatahi School, 4315 Parapara Road (State Highway 4)",1,0,0,0,0,0,0,0,5,1,0,2,0,9,0
"Kaponga","Kaponga School, 30 Egmont Street",0,0,0,1,0,1,8,0,0,4,0,1,0,15,1
"Manaia","Manaia School, Patukukupa Street ",0,0,2,0,0,6,35,0,7,17,1,9,0,77,0
"Maxwell","Maxwell Pre-School,1655 Main South Road (State Highway 3)",0,0,0,0,0,1,5,0,0,0,0,0,0,6,0
"Mosston","Mosston School, 211 Mosston Road",1,0,0,0,0,1,7,0,0,4,0,1,0,14,0
"Normanby","Normanby School, 3 Hunter Street",1,0,1,0,0,5,13,0,9,20,3,7,0,59,2
"Opunake","Opunake Primary School, Longfellow Road",0,0,0,0,0,8,27,0,2,19,6,13,0,75,0
"Patea","Patea Old Folks Hall, 137 Egmont Street",0,0,3,0,0,13,42,0,5,27,5,10,1,106,2
"Pihama","Pihama Hall, Main South Road (State Highway 45)",0,0,0,0,0,0,1,1,2,1,1,0,0,6,0
"Pungarehu","Pungarehu Hall, Main South Road ",0,0,0,0,0,2,5,0,4,10,2,6,0,29,2
"Putiki","Te Kura Kaupapa Māori O Te Atihaunui A Paparangi, 25 Anaua Street",0,0,3,0,0,9,11,0,2,42,1,3,0,71,1
"Rahotu","Rahotu School, Main South Road (Surf Highway 45)",0,0,2,0,0,4,12,0,2,7,5,3,0,35,1
"Springvale","Faith City Church, 127 Springvale Road",0,0,0,0,0,5,12,0,1,7,5,3,0,33,0
,"Springvale Stadium, Springvale Park",0,0,1,0,0,3,19,0,3,17,4,1,1,49,4
"Tawhero","Tawhero School, 27 Totara Street",0,0,1,0,0,16,56,0,11,27,4,7,0,122,3
"Upokongaro","Upokongaro School, State Highway 4",0,0,0,0,0,4,15,0,3,34,4,6,0,66,1
"Waitotara","Waitotara School, Severn Street",0,0,2,0,0,3,6,0,2,14,2,0,0,29,0
"Warea","Warea Hall, Main South Road ",0,0,0,0,0,1,2,0,1,1,0,1,0,6,0
"Waverley","Waverley Primary School, Gloag Street",0,0,0,0,0,3,10,0,2,11,3,10,0,39,2
"Westmere","Westmere School, corner Francis & Rapanui Roads",0,0,0,0,0,2,3,0,0,1,6,1,0,13,0
"Whanganui","Carlton School, 99 Carlton Avenue",0,0,1,1,0,7,39,0,6,19,3,8,0,84,1
,"City College, 84 Ingestre Street",0,0,0,0,0,8,37,0,5,16,9,4,0,79,3
,"Durie Hill School, 109 Portal Street",0,0,1,0,0,6,14,0,2,6,2,4,0,35,1
,"Keith Street School, 38-46 Keith Street",0,0,5,0,0,13,43,0,7,21,6,8,0,103,7
,"St Andrew's Pipe Band Hall, 9 Bell Street",0,0,0,0,0,1,9,0,3,4,1,1,0,19,0
,"St Andrew's Presbyterian Church, 42 Glasgow Street",0,0,0,1,0,8,22,0,7,10,2,3,0,53,0
,"St John's Hill School, 71 Parkes Avenue",0,0,0,0,0,1,4,0,0,4,1,1,0,11,0
"Whanganui East","Baptist Church Hall, Moana Street",0,0,0,0,0,8,17,0,4,13,2,6,0,50,2
,"St Anne's School, Raine Street",0,0,0,0,0,1,4,0,0,1,1,1,1,9,1
,"Wanganui East School, Patapu Street",1,0,2,0,0,24,59,0,17,52,5,15,0,175,2
"Whenuakura","Whenuakura School, Kaharoa Road",0,0,0,0,0,3,3,0,0,2,1,0,0,9,0
,"Polling places where less than 6 votes were taken",0,0,1,0,0,23,54,0,9,37,45,20,0,189,0
,"Ordinary Votes BEFORE polling day - Taken in Mana",0,0,1,0,0,27,112,0,15,33,12,14,1,215,5
,"Ordinary Votes BEFORE polling day - Taken in New Plymouth",1,0,3,1,0,20,92,0,16,32,20,15,0,200,4
,"Ordinary Votes BEFORE polling day - Taken in Ōhariu",0,0,0,0,0,2,14,0,3,3,5,4,0,31,0
,"Ordinary Votes BEFORE polling day - Taken in Ōtaki",1,0,3,1,0,42,159,0,43,89,30,35,0,403,8
,"Ordinary Votes BEFORE polling day - Taken in Palmerston North",2,0,1,1,0,17,45,0,4,24,16,9,1,120,1
,"Ordinary Votes BEFORE polling day - Taken in Rangitīkei",0,0,3,0,0,32,95,0,31,96,17,16,1,291,6
,"Ordinary Votes BEFORE polling day - Taken in Taranaki-King Country",1,0,2,1,0,29,82,0,25,28,13,25,0,206,15
,"Ordinary Votes BEFORE polling day - Taken in Taupō",0,0,2,0,0,11,86,0,20,36,15,16,0,186,2
,"Ordinary Votes BEFORE polling day - Taken in Whanganui",0,0,2,0,0,35,124,0,23,107,23,29,0,343,13
,"Special Votes BEFORE polling day",0,0,4,1,0,36,142,0,41,66,18,15,0,323,5
,"Special Votes On polling day",1,0,20,3,1,174,555,0,167,306,100,63,2,1392,37
,"Overseas Special Votes including Defence Force",0,0,2,0,0,14,12,0,9,23,20,5,0,85,0
,"Votes Allowed for Party Only",1,0,5,0,0,46,199,0,54,57,28,19,1,410,15
,"Te Tai Hauāuru Total",23,1,195,67,4,2031,7645,3,1499,3829,1421,1445,25,18188,452
,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",18640
"Electorate Party Valid Votes for Te Tai Hauāuru",,"Labour Party - .4203320871"
"ACT New Zealand",23,.00126457
"Alliance",1,.0000549813
"Aotearoa Legalise Cannabis Party",195,.0107213547
"Conservative Party",67,.0036837475
"Democrats for Social Credit",4,.0002199252
"Green Party",2031,.1116670332
"Labour Party",7645,.4203320871
"Libertarianz",3,.0001649439
"Mana",1499,.0824169782
"Māori Party",3829,.210523422
"National Party",1421,.0781284363
"New Zealand First Party",1445,.0794479877
"United Future",25,.0013745327
