Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tonga 69","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Granity","Granity School, 83 Torea Street",0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,6,0
"Greymouth","Blaketown School, 90 Blake Street",0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,6,0
,"Grey Main School, Joyce Crescent",0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,7,0
,"Grey United Tennis Club, Shakespeare Street",0,0,0,0,0,0,0,0,6,0,2,4,2,0,0,0,0,0,0,14,0
,"Karoro Learning Centre, 180 Tainui Street",0,0,0,0,0,2,0,0,3,0,2,3,1,0,0,0,0,0,0,11,1
,"Regent Theatre, corner MacKay & Herbert Streets",0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,2,0,0,0,14,0
"Haast","Haast Rescue Centre, Pauareka Road",0,0,0,0,0,1,0,0,2,0,1,5,0,0,0,0,0,0,0,9,1
"Hari Hari","Sth Westland Area School, Wanganui Flat Road",0,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,8,0
"Hector","Ngakawau Domain Hall, Main Road",0,0,1,0,0,1,0,0,8,0,2,1,0,0,0,0,0,0,0,13,0
"Hokitika","Church of Christ Hall, corner Sale & Stafford Streets",0,0,1,0,0,0,0,0,13,0,10,2,3,0,0,0,0,0,0,29,0
,"Regent Theatre, Reynolds  Room, Tancred Street",0,0,0,0,1,3,0,0,19,0,11,3,5,0,0,0,0,0,0,42,1
,"St Mary's Primary School, Sewell Street",0,0,0,0,0,1,0,0,6,0,4,3,1,0,0,0,0,0,0,15,0
,"Westland High School, Sale Street",0,0,0,0,0,0,0,0,8,0,3,3,2,0,0,0,0,0,0,16,0
"Ikamatua","Ikamatua Hall, State Highway 7",0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,2,0,0,0,8,0
"Lower Moutere","Lower Moutere School, School Road",0,0,1,0,0,0,0,1,3,0,4,2,0,0,0,0,0,0,0,11,0
"Mapua","Mapua School, 4 Stafford Drive",0,0,0,0,0,2,0,0,5,0,1,3,0,0,0,0,0,0,0,11,0
"Marahau","Marahau Fire Station Hall, Sandy Bay-Marahau Road",0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,8,0
"Moana","Lake Brunner School, Ahau Street",0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,6,0
"Motueka","Motueka South School, 450 High Street",0,0,0,0,0,3,1,0,20,0,6,1,0,0,0,0,0,0,0,31,0
,"Parklands School, Technology Building, 9-19 Pah Street",0,0,0,0,0,2,0,0,65,0,21,7,6,0,0,3,0,0,0,104,2
,"Salvation Army Hall, 6 Greenwood Street",0,0,2,0,2,4,0,0,15,0,11,1,3,0,0,0,0,0,0,38,1
"Murchison","Murchison Area School, Waller Street",0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,7,0
"Paroa","Paroa School, 494 Main South Road",0,0,0,0,0,1,0,0,3,0,0,5,3,0,0,0,0,0,0,12,0
"Reefton","Reefton Community Centre, Shield Street",0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,8,0
"Riwaka","Riwaka School,  22 School Road",0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,9,1
"Ross","Ross School, Moorhouse Street",1,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,13,0
"Runanga","Runanga School, McGowan Street",0,0,0,0,0,2,0,0,6,0,1,0,2,0,0,0,0,0,0,11,0
"Seddonville","Seddonville Holiday Park, Gladstone Road",0,0,2,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,10,1
"Takaka","Golden Bay High School, 12 Waitapu Road",0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,8,0
,"Tasman District Council Office, 78 Commercial Street",0,0,1,0,0,1,0,0,7,0,4,1,0,0,0,0,0,1,0,15,0
"Tapawera","Tapawera Area School, Main Road",0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,6,0
"Umukuri","Brooklyn School, Umukuri Road",0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,7,0
"Upper Moutere","Upper Moutere School, Main Road",0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,6,1
"Wakefield","Wakefield School, Edward Street",0,0,0,0,0,1,0,0,11,0,3,8,0,0,0,1,0,0,0,24,0
"Westport","IHC Buller Branch, 149 Derby Street",0,0,0,0,0,1,0,0,4,0,0,3,2,0,0,0,0,0,0,10,0
,"St Canice's School, corner Brougham & Derby Streets",0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0,9,0
,"Westport Courthouse, Wakefield Street",0,0,0,0,0,1,0,0,14,0,3,2,2,0,0,0,0,0,0,22,0
,"Westport North School, Cobden Street",0,0,0,0,0,1,2,0,7,0,1,1,0,0,0,0,0,0,0,12,0
,"Westport South School, Derby Street",0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,11,0
"Whataroa","Whataroa Courthouse, Main Road",0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,7,0
,Wigram
"Addington","Addington School, 22 Brougham Street",0,0,0,0,0,1,1,0,17,0,8,5,0,0,0,0,0,0,0,32,1
,"Sacred Heart Parish Library, 40 Spencer Street",0,0,0,0,0,0,1,0,17,0,8,1,0,0,0,0,0,0,0,27,0
"Hei Hei","Gilberthorpe School, 163 Gilberthorpes Road",0,0,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,0,17,0
,"Kids First Kindergarten, Wycola Avenue",0,0,0,0,0,0,0,0,26,0,11,3,1,0,0,0,0,0,0,41,1
,"St Aidan's Church Hall, 173 Buchanans Road",0,0,0,1,0,0,1,0,31,0,10,4,3,0,0,0,0,0,0,50,0
"Hillmorton","Kids First Kindergarten, 14 Torrens Road",0,0,0,0,0,2,1,0,5,0,3,0,0,0,0,0,0,0,0,11,0
,"Rowley School, 48 Rowley Avenue",0,1,0,0,0,0,2,0,24,0,22,0,4,0,0,0,0,0,0,53,4
,"Spreydon School, 2 Halswell Road",0,0,0,0,0,0,0,0,11,0,4,2,2,0,0,0,0,0,0,19,1
"Hoon Hay","Hillmorton High School, Recreation Hall, Tankerville Road",0,0,0,0,0,4,1,0,4,0,0,0,1,0,0,0,0,0,0,10,0
,"Hoon Hay School Library, 91 Sparks Road",0,0,1,0,0,1,0,0,12,1,3,4,2,0,0,1,0,0,0,25,1
,"Manning Intermediate, 50 Hoon Hay Road",0,0,0,0,0,2,1,0,7,0,0,2,2,0,0,0,0,0,0,14,0
"Hornby","Branston Intermediate, 35 Amyes Road",0,0,0,0,0,3,0,1,24,0,11,5,4,0,0,0,0,0,0,48,1
,"Garage, 66 Blankney Street",0,0,2,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,10,0
,"Hornby Library, Goulding Avenue",0,0,0,0,0,1,0,0,8,0,9,2,2,0,0,1,0,0,0,23,0
,"Hornby School, Te Puna Centre, 190 Waterloo Road",0,0,0,0,0,2,1,0,15,0,3,3,0,0,0,0,0,0,0,24,0
,"South Hornby School, Shands Road",1,0,1,0,0,0,0,0,14,0,2,1,2,0,0,0,0,0,0,21,0
,"St Columba's Church Hall, 452 Main South Road",0,0,1,0,0,0,0,0,9,0,4,1,3,0,0,0,0,0,0,18,2
"Riccarton","Christchurch Family Baptist Hall, 5 Centennial Avenue",0,0,0,0,0,0,1,0,4,0,7,0,0,0,0,0,0,0,0,12,0
,"NZ Blood Donor Service, 87 Riccarton Road",1,0,0,0,0,2,0,0,11,0,3,5,1,0,0,0,0,0,0,23,0
,"Wharenui School, 32 Matipo Street",0,0,1,0,1,4,0,0,10,0,5,3,2,0,0,1,0,0,0,27,0
"Russley","Russley School, 75 Cutts Road",0,0,0,0,0,0,0,0,11,0,3,5,1,0,0,0,0,0,0,20,0
,"St Stephen's Methodist Church, 376 Yaldhurst Road",0,0,1,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,10,0
"Sockburn","Portacom Building Solutions, 65 Buchanans Road",0,0,0,0,0,0,0,1,4,0,3,1,0,0,0,0,0,0,0,9,1
,"Sockburn School, 34 Springs Road",0,0,1,0,0,2,1,0,35,0,11,3,3,0,0,0,0,0,0,56,0
,"Sockburn Service Centre, 149 Main South Road",0,0,0,0,0,1,0,0,7,0,2,1,2,0,0,0,0,0,0,13,0
"Somerfield","Cashmere High School, Rose Street",0,0,0,0,0,2,0,0,2,0,2,3,1,0,0,0,0,0,0,10,0
,"Somerfield School, 42 Studholme Street",0,0,1,0,0,2,0,0,18,0,5,3,2,0,0,0,0,0,0,31,0
"Spreydon","Christchurch South Intermediate, 204 Selwyn Street",0,0,0,0,0,8,1,0,20,0,9,2,0,0,0,0,0,0,0,40,1
,"Spreydon Baptist Church, 51 Cobham Street",0,0,0,0,0,3,1,0,10,0,6,4,1,0,0,0,0,0,0,25,2
,"St James Presbyterian Hall, corner Barrington & Bewdley Streets",0,0,0,0,0,2,1,0,10,0,6,0,0,0,0,0,0,0,0,19,1
,"St Martins Church, Neave Room, 50 Lincoln Road",0,0,0,0,1,1,0,0,5,0,1,0,3,0,0,0,0,0,0,11,0
,"St Nicholas Church Hall, 231 Barrington Street",0,0,0,0,0,1,0,0,11,0,3,2,0,0,0,0,0,0,0,17,0
,"Te Kura Kaupapa Maori O Te Whanau Tahi, 81 Lyttelton Street",0,0,0,0,0,1,0,0,8,0,15,2,4,0,0,0,0,0,0,30,0
,"West Spreydon School Llibrary, 147 Lyttelton Street",0,0,0,0,0,3,1,0,9,0,5,3,0,0,0,0,0,0,0,21,0
"Upper Riccarton","Middleton Grange School, 50 Acacia Avenue",2,0,0,0,0,1,0,0,7,0,3,2,0,0,0,0,0,0,0,15,0
,"Riccarton High School, corner Curletts Road & Vicki Street",0,0,0,0,0,0,1,0,7,0,4,1,1,0,0,0,0,0,0,14,0
,"Riccarton Primary School, corner Main South Road & English Street",0,0,1,0,0,0,0,0,5,0,4,1,1,0,0,0,0,0,0,12,1
,"St Thomas of Canterbury College, 69 Middlepark Road",1,0,0,0,0,1,0,0,1,0,4,2,2,0,0,0,0,0,0,11,0
,"Polling places where less than 6 votes were taken",9,1,2,0,2,35,8,1,290,0,117,152,42,0,0,12,0,2,0,673,16
,"Hospital Votes",0,0,1,0,0,3,2,0,37,0,18,9,11,0,0,0,0,0,0,81,1
,"Ordinary Votes BEFORE polling day",12,1,18,2,4,103,10,5,632,0,311,196,104,0,0,10,0,2,1,1411,11
,"Special Votes BEFORE polling day",3,0,6,0,0,20,0,1,119,0,79,20,15,0,0,2,0,1,1,267,3
,"Special Votes On polling day",3,1,23,0,7,116,5,3,708,0,422,106,63,0,0,13,0,0,4,1474,13
,"Overseas Special Votes including defence force",1,0,1,0,0,36,0,0,72,0,47,24,1,0,0,0,0,1,0,183,1
,"Votes Allowed for Party Only",6,0,12,0,3,19,1,0,186,0,97,37,17,0,0,1,0,1,0,380,9
,"Te Tai Tonga Total",131,14,207,6,76,1430,122,69,9833,4,4414,2210,1102,4,2,158,0,38,13,19833,261
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20094
"Electorate Party Valid Votes for Te Tai Tonga",,"Labour Party - .4957898452"
"ACT New Zealand",131,.006605153
"Alliance",14,.0007058942
"Aotearoa Legalise Cannabis Party",207,.0104371502
"Democrats for Social Credit",6,.0003025261
"Family Party",76,.0038319972
"Green Party",1430,.0721020521
"Jim Anderton's Progressive",122,.0061513639
"Kiwi Party",69,.0034790501
"Labour Party",9833,.4957898452
"Libertarianz",4,.0002016841
"Maori Party",4414,.2225583623
"National Party",2210,.1114304442
"New Zealand First Party",1102,.0555639591
"New Zealand Pacific Party",4,.0002016841
"RAM - Residents Action Movement",2,.000100842
"The Bill and Ben Party",158,.0079665204
"The Republic of New Zealand Party",0,0
"United Future",38,.0019159986
"Workers Party",13,.0006554732
