Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tonga 68","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,Aoraki
"Middlemarch","Strath Taieri School, Swansea Street",0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,1,0,0,0,7,0
"Moeraki","Coronation Hall, Haven Street",0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,7,1
"Oamaru","Eveline Church Hall, Thames Highway",0,0,0,0,0,0,0,0,0,0,13,0,3,2,0,1,0,0,0,19,0
,"Fenwick School, Arun Street",0,0,0,1,0,0,0,0,0,0,11,0,2,3,0,0,0,0,0,17,0
,"Garrison Band Hall, 10 Severn Street",0,0,0,1,0,1,0,0,0,0,5,0,1,1,0,0,0,0,0,9,0
,"North Otago Vintage Car Club, Stoke Street",0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0
,"North School, Torridge Street",0,0,0,0,0,0,0,0,0,0,10,0,2,1,0,1,0,0,0,14,0
,"Otago Polytech, Oamaru Campus, Humber Street",0,0,0,0,0,1,0,0,2,1,4,0,0,0,0,1,0,0,0,9,0
,"Pembroke School, Harlech Street",0,0,0,0,0,1,1,0,0,1,9,0,1,1,0,0,0,0,0,14,0
,"Waitaki Girls' High School, Thames Street",0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,2,0,0,0,14,0
"Omakau","Omakau Primary School, Deaker Street",0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,7,0
"Palmerston","Community Centre, Ronaldsay Street",0,0,0,0,0,0,0,0,2,0,8,0,1,2,0,3,0,0,0,16,0
"Queenstown","Memorial Hall, cnr Memorial & Stanley Streets",0,0,0,0,0,0,0,0,3,0,18,0,9,3,0,0,0,0,1,34,0
,"Queenstown Primary School Hall, Robins Road",0,1,0,0,0,0,0,0,2,0,23,0,6,1,0,0,0,0,0,33,0
"Ranfurly","Maniototo Area School Library, 15 Caulfield Street",0,0,0,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,7,0
"Roxburgh","Roxburgh Area School, Scotland Street",0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,10,0
"Waikouaiti","Waikouaiti Primary School, Malloch Street",0,0,0,0,0,0,0,0,2,0,16,0,3,1,1,4,0,0,0,27,0
"Waitati","Waitati Primary School, Mt Cargill Road",0,0,0,0,0,0,0,0,2,0,5,0,5,0,0,2,0,0,0,14,0
"Wanaka","International Language Centre, Mt Aspiring College, Plantation Road ",0,0,0,0,0,0,0,0,2,0,13,0,4,4,0,1,0,0,1,25,0
,"Wanaka Primary School, 71 Tenby Street",0,0,0,0,0,0,0,0,5,0,12,0,1,2,0,0,0,0,1,21,0
"Warrington","Warrington Primary School, Ferguson Street",0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,10,0
,Rakaia
"Ashburton","Allenton School Hall, 110 Harrison St",0,0,0,0,0,0,0,0,0,0,17,0,3,4,0,3,0,0,0,27,1
,"Ashburton College Auditorium, 27 Walnut Avenue",0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,6,0
,"Ashburton Intermediate School, 144 Cass St",0,0,0,0,0,0,0,0,1,0,19,0,2,2,0,2,0,0,0,26,0
,"Hampstead School, 55 Wellington St",0,0,0,0,0,0,0,0,0,0,16,0,1,1,0,1,0,0,0,19,0
,"Sinclair Community Centre, 74 Park St",0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,0,0,0,11,0
,"St John Rooms, 241 Tancred St",0,0,0,0,0,0,0,0,0,0,12,0,2,2,0,0,0,0,0,16,0
,"Tinwald Scout and Guide Den, Lagmhor Rd",0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,8,0
,"Tinwald St James Presbyterian Church Hall, cnr Graham St & Thomson St",0,1,0,0,0,0,0,0,1,0,13,0,0,2,0,2,0,0,0,19,0
"Burnham","Burnham School, cnr Chaytor Avenue & Godley Rd",0,0,0,0,0,0,1,0,1,0,30,0,4,3,0,2,0,0,0,41,0
"Darfield","Darfield High School, McLaughlins Rd",0,0,0,0,0,0,0,0,2,0,1,0,1,3,0,2,0,0,0,9,0
,"Malvern Order of St John, cnr Currie Street & North Terrace",0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,6,0
"Dunsandel","Dunsandel Community Hall, cnr Dunsandel-Hororata Road and Browns Rd",0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6,0
"Fairton","Fairton School, Fairfield Road ",0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0
"Glentunnel","Glentunnel School, Homebush Rd",0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,2,0,0,0,10,0
"Leeston","Leeston Consolidated School Hall, Selwyn St",0,0,0,0,0,0,0,0,1,0,5,0,2,4,0,3,0,0,0,15,0
"Lincoln","Lincoln High School Hall, 134 North Belt",0,1,0,1,0,0,0,0,2,0,2,0,0,3,0,1,0,0,0,10,0
,"Lincoln University, Stewart Lecture Block, Ellesmere Junction Rd",0,0,0,0,0,0,0,0,1,0,6,0,3,0,0,0,0,0,0,10,1
"Methven","Mt Hutt College Hall, cnr Main St and McDonald St",0,0,0,0,0,0,0,0,1,1,9,0,2,4,0,1,0,0,0,18,0
"Prebbleton","Prebbleton School, Blakes Rd",0,0,0,0,0,0,0,0,1,0,9,0,0,2,0,0,0,0,0,12,0
"Rakaia","Rakaia Community Centre, cnr Elizabeth Avenue and Mackie St",0,1,0,1,0,0,0,0,0,0,12,0,5,2,0,6,0,0,0,27,1
"Rolleston","Rolleston Community Centre, 126 Rolleston Drive",0,0,1,0,0,0,0,0,0,0,19,0,6,5,0,3,0,0,0,34,0
"Southbridge","Southbridge School, 25 Hasting St",0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,0,0,7,0
"Springfield","Tawera Memorial Hall, Main West Coast Rd",0,0,0,1,0,0,0,0,1,0,2,0,2,1,0,1,0,0,0,8,0
"Templeton","Templeton Community Centre, Kirk St",0,0,0,0,0,0,0,0,0,0,15,0,4,1,1,1,0,0,0,22,0
"West Melton","West Melton School, cnr Weedons-Ross Road and Westview Cres",0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,1,0,0,0,7,0
"Yaldhurst","Yaldhurst Memorial Hall, cnr Yaldhurst Rd & Pound Rd",0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,0,0,0,8,0
,Rimutaka
"Avalon","Avalon School, 10 Gordon Street",0,1,0,0,0,0,0,0,2,0,30,0,6,2,0,3,0,0,0,44,1
"Kelson","Kelson School Hall, Taieri Cresent",0,0,0,0,0,0,2,0,1,0,13,0,4,4,0,1,0,0,0,25,0
"Manor Park","Former Manor Park School, Ford Road",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,9,0
"Naenae","Rata Street School, Rata Street",0,0,0,1,0,0,4,0,4,1,105,0,29,5,0,10,0,0,0,159,3
"Taita","Avalon Intermediate School, 1041 High Street",0,0,0,1,0,0,1,0,0,0,26,0,12,2,0,4,0,0,0,46,0
,"Pomare School, Partridge Street",0,0,0,0,0,0,2,0,1,0,58,0,21,1,0,3,0,0,0,86,0
,"St Michael's School, Cooper Street",0,0,0,0,0,0,3,0,2,0,21,0,13,1,0,3,0,0,0,43,1
,"Taita Central School, Churton Crescent",0,0,0,2,0,0,1,0,2,1,52,0,17,0,1,11,0,0,0,87,1
,Rongotai
"Berhampore","Berhampore School Hall, 105 Britomart Street",0,0,0,0,0,0,0,0,1,0,21,0,4,2,0,0,0,0,0,28,0
,"South Wellington Intermediate School Hall, Rintoul Street",0,0,0,0,0,0,0,0,3,0,26,0,1,0,0,2,0,0,0,32,0
,"St Cuthbert's Church Hall, 23 Luxford Street",0,0,0,0,0,0,0,0,2,0,14,0,5,0,0,0,0,0,0,21,0
"Chatham Islands, Waitangi","Chatham Islands Council",0,0,0,1,0,0,0,0,2,1,35,0,11,4,0,11,0,0,0,65,1
"Hataitai","Hataitai Bowling Club, Upstairs Lounge, 159 Hataitai Road",0,0,0,0,0,0,1,0,3,0,11,0,4,1,0,0,0,0,2,22,0
,"Hataitai School Hall, Arawa Road",0,0,0,0,0,0,0,0,3,0,16,0,2,3,0,0,0,0,0,24,0
,"Port Nicholson Sea Scouts' Hall, Evans Bay Parade",0,0,0,0,0,0,0,0,1,1,3,0,4,0,0,0,0,0,0,9,0
"Houghton Bay","Houghton Valley School, Room 6, 110 Houghton Bay Road",0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,2,0,0,0,9,0
"Island Bay","Island Bay Presbyterian Church Lounges, 88 The Parade",0,0,0,0,0,0,0,0,3,0,27,1,8,6,0,3,0,0,0,48,1
,"Island Bay School Hall, Thames St",0,0,0,0,0,0,0,0,3,1,11,0,1,0,0,0,0,0,0,16,0
,"St Hilda's Church Parish Centre, 311 The Parade",0,0,0,0,0,0,0,0,2,0,29,0,12,0,0,5,0,0,2,50,0
"Kilbirnie","Kilbirnie School Hall, 72 Hamilton Road",0,0,0,0,0,0,0,0,7,0,15,0,4,2,0,0,0,0,0,28,0
,"St Patrick's Church Parish Centre, 1 Childers Terrace",0,0,0,0,0,0,0,0,5,0,41,0,16,0,0,3,0,0,2,67,0
"Kingston","Capital Montessori School, Rata Classroom, 14 Camrose Grove",0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,3,0,0,0,17,0
"Lyall Bay","Lyall Bay Pavilion, Lyall Bay Parade",0,0,0,0,0,0,0,0,3,0,20,0,4,1,0,1,0,0,0,29,1
,"Lyall Bay School Hall, Freyberg Street",0,0,0,0,0,0,4,0,6,0,44,0,15,4,0,5,0,0,0,78,0
"Maupuia","Garage, 70 Akaroa Drive",0,0,0,0,0,0,0,0,1,0,13,0,8,0,0,1,0,0,0,23,0
"Miramar","Holy Cross School Hall, 117 Miramar Avenue",0,0,0,0,0,0,0,0,3,0,11,0,9,1,0,1,0,0,1,26,0
,"Miramar Baptist Church Hall, 33 Park Road",0,0,0,0,0,0,1,0,4,1,16,0,4,3,0,5,0,0,2,36,0
,"Miramar Central School Hall, 38 Park Road",0,0,0,0,0,0,0,0,2,0,29,0,10,0,0,2,0,0,1,44,0
,"Miramar Community Centre, 27 Chelsea St",0,0,0,0,0,0,0,0,1,0,6,0,1,1,0,3,0,0,0,12,0
,"Miramar North School Hall, 23 Weka Street",0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,10,0
,"Miramar South School Hall, 1 Kauri Street",0,0,0,0,0,0,0,0,1,0,22,0,1,0,0,2,0,0,0,26,1
"Mornington","Ridgway School Room 7, Mornington Road",0,0,0,0,0,0,2,0,1,0,15,0,5,0,0,0,0,0,0,23,1
"Newtown","Newtown School Hall, Mein Street",0,0,1,0,0,0,1,0,4,0,67,0,18,0,0,1,0,0,0,92,1
,"The Congregational Christian Church of Samoa EFKS, Room 2, 172-180 Owen Street",0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,0,8,0
,"Trinity Union Church Hall, Riddiford St / Hall Avenue",0,0,0,0,0,0,0,0,1,0,7,0,3,1,0,0,0,0,0,12,0
,"Wellington Chinese Baptist Church Hall, 24 Donald McLean Street",0,0,0,0,0,0,1,0,4,0,18,0,6,2,0,3,0,0,1,35,0
,"Wellington South Salvation Army Hall, 16-22 Constable Street",0,0,0,0,0,0,0,0,8,0,21,0,10,3,0,5,0,0,0,47,0
"Owhiro Bay","Owhiro Bay School Hall, 96 Happy Valley Road",0,0,0,1,0,0,1,0,2,0,10,0,8,1,0,0,0,0,2,25,0
"Rongotai","Rongotai College, Renner Hall, 170 Coutts Street",0,0,0,1,0,0,0,0,6,0,30,0,16,0,0,2,0,0,1,56,0
"Roseneath","St Barnabas Church Hall, 15 Maida Vale Road",0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,1,0,0,0,14,0
"Seatoun","St Anthony's School Junior Block 1, 10 Ludlam Street",0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,1,0,0,0,7,0
,"St Christopher's Village Hall, Ventnor Street (cnr Forres Street)",0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,6,0
"Strathmore Park","Ancient & Apostolic Church of the East, St George Parish, 6 Glamis Ave",0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,1,0,0,0,12,0
,"Garage, 20 Ahuriri Street",0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,20,0
,"Strathmore Community School, Strathmore Avenue",0,0,0,0,0,0,0,0,2,0,30,0,11,1,0,4,0,0,0,48,0
"Vogeltown","Garage, 2/2 Short Street",0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6,0
